iter	Passed	Remaining
988	8863	58632
989	8869	58602
990	8874	58569
991	8884	58561
992	8892	58549
993	8900	58531
994	8914	58561
995	8931	58603
996	8948	58645
997	8962	58668
998	8975	58684
999	8981	58657
1000	8994	58678
1001	9005	58678
1002	9011	58651
1003	9017	58621
1004	9022	58586
1005	9027	58554
1006	9032	58521
1007	9038	58490
1008	9043	58454
1009	9048	58420
1010	9055	58398
1011	9060	58367
1012	9067	58343
1013	9081	58369
1014	9095	58387
1015	9110	58418
1016	9122	58432
1017	9129	58406
1018	9135	58381
1019	9140	58348
1020	9146	58321
1021	9153	58295
1022	9158	58265
1023	9173	58293
1024	9188	58323
1025	9198	58319
1026	9204	58294
1027	9211	58268
1028	9216	58236
1029	9221	58205
1030	9227	58175
1031	9240	58190
1032	9247	58172
1033	9263	58203
1034	9277	58230
1035	9291	58252
1036	9305	58274
1037	9317	58285
1038	9331	58307
1039	9346	58337
1040	9362	58369
1041	9376	58389
1042	9383	58370
1043	9389	58340
1044	9394	58310
1045	9400	58283
1046	9406	58251
1047	9412	58224
1048	9418	58198
1049	9427	58190
1050	9434	58168
1051	9440	58141
1052	9457	58183
1053	9470	58195
1054	9479	58190
1055	9488	58180
1056	9494	58152
1057	9500	58124
1058	9506	58096
1059	9512	58071
1060	9518	58041
1061	9523	58013
1062	9529	57985
1063	9544	58013
1064	9555	58012
1065	9564	58005
1066	9570	57981
1067	9576	57953
1068	9581	57921
1069	9588	57898
1070	9594	57872
1071	9600	57845
1072	9606	57818
1073	9611	57787
1074	9616	57755
1075	9623	57731
1076	9629	57703
1077	9634	57670
1078	9646	57682
1079	9656	57682
1080	9666	57678
1081	9672	57651
1082	9677	57619
1083	9683	57593
1084	9690	57570
1085	9696	57543
1086	9710	57563
1087	9722	57575
1088	9734	57586
1089	9750	57614
1090	9756	57588
1091	9766	57585
1092	9774	57574
1093	9786	57582
1094	9797	57583
1095	9811	57608
1096	9821	57605
1097	9828	57581
1098	9840	57589
1099	9848	57575
1100	9854	57552
1101	9864	57549
1102	9877	57565
1103	9891	57581
1104	9905	57602
1105	9914	57594
1106	9919	57565
1107	9934	57587
1108	9946	57595
1109	9958	57604
1110	9971	57621
1111	9987	57652
1112	10002	57680
1113	10010	57665
1114	10016	57635
1115	10023	57619
1116	10029	57589
1117	10041	57600
1118	10047	57572
1119	10060	57586
1120	10071	57588
1121	10091	57642
1122	10105	57661
1123	10115	57661
1124	10121	57635
1125	10127	57606
1126	10134	57588
1127	10140	57562
1128	10152	57572
1129	10162	57565
1130	10176	57588
1131	10190	57602
1132	10202	57611
1133	10215	57623
1134	10227	57635
1135	10239	57640
1136	10258	57691
1137	10271	57702
1138	10286	57726
1139	10298	57736
1140	10308	57728
1141	10326	57770
1142	10343	57809
1143	10354	57808
1144	10372	57852
1145	10383	57855
1146	10391	57836
1147	10406	57861
1148	10412	57832
1149	10418	57810
1150	10424	57782
1151	10436	57790
1152	10443	57770
1153	10449	57744
1154	10463	57763
1155	10469	57736
1156	10476	57715
1157	10481	57685
1158	10489	57668
1159	10495	57643
1160	10515	57695
1161	10529	57711
1162	10545	57741
1163	10553	57724
1164	10558	57697
1165	10565	57675
1166	10571	57651
1167	10579	57634
1168	10585	57608
1169	10600	57630
1170	10609	57623
1171	10615	57598
1172	10625	57594
1173	10640	57618
1174	10653	57629
1175	10661	57614
1176	10667	57588
1177	10676	57577
1178	10682	57554
1179	10688	57530
1180	10694	57502
1181	10700	57478
1182	10708	57463
1183	10721	57476
1184	10738	57507
1185	10753	57529
1186	10766	57540
1187	10772	57517
1188	10780	57503
1189	10785	57473
1190	10791	57447
1191	10799	57430
1192	10813	57446
1193	10829	57474
1194	10842	57490
1195	10857	57509
1196	10863	57483
1197	10869	57459
1198	10874	57431
1199	10881	57407
1200	10889	57393
1201	10905	57420
1202	10923	57460
1203	10929	57434
1204	10935	57410
1205	10942	57387
1206	10949	57369
1207	10961	57376
1208	10967	57352
1209	10974	57331
1210	10980	57303
1211	10986	57277
1212	10992	57252
1213	10998	57228
1214	11004	57206
1215	11011	57185
1216	11016	57157
1217	11022	57130
1218	11028	57104
1219	11039	57107
1220	11045	57081
1221	11051	57055
1222	11058	57035
1223	11071	57050
1224	11086	57072
1225	11100	57086
1226	11114	57101
1227	11128	57120
1228	11135	57102
1229	11142	57078
1230	11147	57048
1231	11171	57116
1232	11186	57137
1233	11192	57115
1234	11201	57107
1235	11207	57081
1236	11214	57061
1237	11226	57067
1238	11237	57064
1239	11242	57039
1240	11247	57009
1241	11258	57009
1242	11283	57077
1243	11295	57084
1244	11308	57096
1245	11319	57096
1246	11328	57086
1247	11334	57062
1248	11340	57039
1249	11356	57065
1250	11367	57064
1251	11373	57041
1252	11379	57015
1253	11385	56992
1254	11390	56963
1255	11396	56937
1256	11402	56913
1257	11411	56903
1258	11417	56880
1259	11423	56856
1260	11430	56834
1261	11442	56841
1262	11460	56875
1263	11467	56857
1264	11473	56831
1265	11479	56807
1266	11486	56786
1267	11491	56758
1268	11496	56732
1269	11501	56702
1270	11508	56681
1271	11515	56665
1272	11524	56653
1273	11541	56684
1274	11550	56676
1275	11557	56653
1276	11569	56660
1277	11578	56653
1278	11585	56630
1279	11590	56604
1280	11597	56585
1281	11604	56563
1282	11616	56572
1283	11630	56583
1284	11647	56613
1285	11658	56616
1286	11667	56605
1287	11675	56593
1288	11684	56581
1289	11690	56558
1290	11698	56545
1291	11708	56537
1292	11723	56559
1293	11729	56534
1294	11733	56504
1295	11739	56477
1296	11746	56458
1297	11752	56436
1298	11764	56439
1299	11770	56415
1300	11775	56386
1301	11781	56362
1302	11786	56335
1303	11796	56333
1304	11804	56318
1305	11818	56332
1306	11830	56336
1307	11843	56347
1308	11849	56324
1309	11855	56300
1310	11861	56277
1311	11867	56251
1312	11873	56228
1313	11884	56227
1314	11897	56239
1315	11914	56266
1316	11928	56283
1317	11935	56262
1318	11941	56238
1319	11946	56210
1320	11952	56188
1321	11960	56175
1322	11966	56151
1323	11973	56133
1324	11989	56156
1325	12005	56180
1326	12015	56177
1327	12030	56194
1328	12040	56188
1329	12045	56161
1330	12052	56144
1331	12058	56117
1332	12069	56120
1333	12084	56139
1334	12095	56138
1335	12100	56111
1336	12106	56085
1337	12112	56062
1338	12128	56086
1339	12142	56101
1340	12152	56096
1341	12162	56089
1342	12168	56068
1343	12174	56043
1344	12180	56022
1345	12194	56033
1346	12206	56038
1347	12211	56013
1348	12217	55988
1349	12223	55964
1350	12229	55940
1351	12233	55912
1352	12239	55889
1353	12247	55874
1354	12260	55880
1355	12273	55892
1356	12288	55911
1357	12295	55889
1358	12300	55865
1359	12307	55844
1360	12313	55824
1361	12324	55824
1362	12330	55799
1363	12340	55795
1364	12347	55775
1365	12362	55794
1366	12386	55851
1367	12394	55838
1368	12401	55822
1369	12408	55800
1370	12415	55781
1371	12420	55754
1372	12425	55730
1373	12443	55761
1374	12453	55756
1375	12460	55736
1376	12465	55711
1377	12472	55690
1378	12485	55700
1379	12492	55682
1380	12498	55660
1381	12504	55635
1382	12510	55612
1383	12520	55607
1384	12533	55620
1385	12546	55625
1386	12563	55651
1387	12576	55658
1388	12588	55667
1389	12602	55678
1390	12619	55703
1391	12634	55721
1392	12640	55697
1393	12646	55676
1394	12652	55650
1395	12664	55655
1396	12677	55663
1397	12690	55672
1398	12710	55713
1399	12723	55720
1400	12731	55704
1401	12746	55724
1402	12754	55709
1403	12762	55692
1404	12768	55673
1405	12774	55649
1406	12780	55626
1407	12786	55604
1408	12791	55577
1409	12800	55566
1410	12813	55575
1411	12827	55589
1412	12841	55599
1413	12854	55608
1414	12867	55614
1415	12880	55625
1416	12890	55618
1417	12902	55621
1418	12916	55634
1419	12932	55654
1420	12942	55650
1421	12957	55664
1422	12970	55674
1423	12988	55702
1424	13003	55719
1425	13019	55738
1426	13025	55716
1427	13037	55718
1428	13043	55696
1429	13049	55673
1430	13054	55649
1431	13060	55626
1432	13066	55601
1433	13071	55575
1434	13083	55581
1435	13095	55581
1436	13102	55564
1437	13108	55540
1438	13114	55519
1439	13120	55497
1440	13126	55475
1441	13131	55448
1442	13136	55423
1443	13142	55400
1444	13148	55377
1445	13154	55355
1446	13159	55329
1447	13174	55346
1448	13185	55343
1449	13194	55333
1450	13207	55340
1451	13232	55397
1452	13253	55441
1453	13270	55465
1454	13287	55488
1455	13304	55510
1456	13321	55535
1457	13336	55551
1458	13359	55599
1459	13377	55628
1460	13397	55663
1461	13415	55688
1462	13429	55700
1463	13447	55726
1464	13462	55742
1465	13472	55737
1466	13478	55713
1467	13484	55693
1468	13490	55671
1469	13496	55649
1470	13506	55640
1471	13512	55619
1472	13518	55595
1473	13523	55572
1474	13529	55547
1475	13535	55526
1476	13541	55502
1477	13547	55482
1478	13553	55460
1479	13559	55436
1480	13563	55409
1481	13568	55383
1482	13574	55360
1483	13580	55336
1484	13585	55312
1485	13591	55289
1486	13596	55262
1487	13603	55246
1488	13618	55261
1489	13624	55237
1490	13629	55214
1491	13638	55201
1492	13644	55179
1493	13649	55155
1494	13655	55133
1495	13661	55111
1496	13667	55090
1497	13676	55080
1498	13689	55088
1499	13707	55111
1500	13721	55123
1501	13736	55136
1502	13751	55151
1503	13766	55166
1504	13775	55157
1505	13788	55163
1506	13797	55153
1507	13805	55139
1508	13810	55115
1509	13815	55089
1510	13820	55063
1511	13827	55042
1512	13832	55020
1513	13840	55005
1514	13846	54982
1515	13851	54959
1516	13857	54935
1517	13863	54915
1518	13869	54894
1519	13876	54877
1520	13884	54862
1521	13891	54843
1522	13899	54829
1523	13905	54809
1524	13910	54786
1525	13921	54781
1526	13935	54790
1527	13949	54803
1528	13957	54790
1529	13964	54771
1530	13970	54748
1531	13975	54725
1532	13983	54712
1533	13989	54689
1534	13995	54667
1535	14006	54666
1536	14021	54681
1537	14036	54695
1538	14042	54673
1539	14053	54671
1540	14065	54672
1541	14071	54652
1542	14078	54635
1543	14093	54650
1544	14108	54664
1545	14117	54653
1546	14123	54630
1547	14132	54621
1548	14138	54602
1549	14144	54577
1550	14149	54553
1551	14154	54528
1552	14161	54512
1553	14170	54500
1554	14175	54478
1555	14183	54464
1556	14189	54444
1557	14194	54418
1558	14204	54411
1559	14218	54424
1560	14228	54416
1561	14238	54410
1562	14244	54390
1563	14250	54367
1564	14256	54345
1565	14262	54328
1566	14270	54313
1567	14277	54294
1568	14282	54272
1569	14288	54251
1570	14294	54230
1571	14303	54219
1572	14310	54201
1573	14316	54182
1574	14322	54162
1575	14328	54142
1576	14334	54121
1577	14348	54131
1578	14365	54150
1579	14376	54149
1580	14390	54156
1581	14403	54164
1582	14417	54170
1583	14429	54175
1584	14442	54179
1585	14455	54184
1586	14468	54190
1587	14474	54168
1588	14479	54146
1589	14485	54125
1590	14491	54104
1591	14496	54080
1592	14503	54064
1593	14510	54045
1594	14522	54048
1595	14532	54042
1596	14542	54034
1597	14549	54018
1598	14555	53998
1599	14561	53979
1600	14567	53958
1601	14573	53936
1602	14579	53915
1603	14585	53894
1604	14591	53875
1605	14597	53855
1606	14603	53833
1607	14608	53810
1608	14622	53818
1609	14636	53827
1610	14642	53808
1611	14647	53783
1612	14653	53762
1613	14659	53744
1614	14664	53720
1615	14670	53698
1616	14676	53679
1617	14681	53654
1618	14687	53633
1619	14692	53610
1620	14698	53588
1621	14712	53596
1622	14725	53602
1623	14734	53592
1624	14739	53569
1625	14744	53547
1626	14750	53525
1627	14756	53505
1628	14760	53480
1629	14766	53457
1630	14772	53437
1631	14779	53419
1632	14784	53397
1633	14794	53390
1634	14808	53399
1635	14822	53408
1636	14834	53411
1637	14842	53398
1638	14848	53377
1639	14862	53388
1640	14876	53397
1641	14890	53403
1642	14902	53406
1643	14916	53416
1644	14928	53415
1645	14933	53393
1646	14946	53397
1647	14959	53403
1648	14973	53412
1649	14990	53429
1650	15002	53432
1651	15009	53412
1652	15014	53389
1653	15019	53368
1654	15025	53345
1655	15031	53325
1656	15045	53334
1657	15060	53348
1658	15080	53376
1659	15090	53372
1660	15096	53350
1661	15102	53331
1662	15110	53318
1663	15125	53331
1664	15141	53343
1665	15154	53350
1666	15170	53364
1667	15182	53365
1668	15190	53351
1669	15198	53338
1670	15204	53321
